Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
01/05/2015,1.9724,1.9881,1.956,1.9822,0.0017,,3107,6171,,,
30/04/2015,1.9434,1.9849,1.9434,1.9805,0.0289,,2243,5879,,,
29/04/2015,1.9188,1.9482,1.9188,1.9481,0.0315,,62,2193,,,
28/04/2015,1.9217,1.9343,1.9164,1.9166,-0.0048,,544,2447,,,175
27/04/2015,1.9175,1.922,1.9175,1.9214,-0.0069,,697,2432,,,
24/04/2015,1.9383,1.9383,1.9223,1.9283,0.0044,,567,2476,,,
23/04/2015,1.8939,1.943,1.888,1.9239,0.0531,,895,2510,,,
22/04/2015,1.8784,1.8784,1.8738,1.8708,0.0176,,671,2505,,,
21/04/2015,1.8697,1.8734,1.85,1.8532,-0.0239,,992,2510,,,
20/04/2015,1.8589,1.8938,1.8579,1.8771,-0.0053,,813,2563,,,
17/04/2015,1.8946,1.9105,1.88,1.8824,-0.0256,,1072,2637,,,
16/04/2015,1.8666,1.9194,1.8662,1.908,0.0192,,1911,2614,,,
15/04/2015,1.8229,1.8918,1.8227,1.8888,0.0871,,2403,2607,,,
14/04/2015,1.7949,1.8155,1.7949,1.8017,0.0184,,5278,3785,,,
13/04/2015,1.7947,1.8022,1.7749,1.7833,0.0172,,3364,3670,,,
10/04/2015,1.768,1.7733,1.7598,1.7661,0.0393,,4922,4257,,,
09/04/2015,1.715,1.7633,1.715,1.7268,0.0287,,2676,4195,,,
08/04/2015,1.76,1.7652,1.7008,1.6981,-0.0857,,3573,3680,,,
07/04/2015,1.7624,1.785,1.7521,1.7838,0.0195,,2732,3380,,,
06/04/2015,1.7239,1.7758,1.7211,1.7643,,,2326,3325,,,
02/04/2015,1.7048,1.7049,1.6673,1.6825,-0.0644,,3467,3622,,,
01/04/2015,1.708,1.753,1.708,1.7469,0.0389,,3923,3032,,,
31/03/2015,1.7212,1.727,1.7045,1.708,-0.0201,,2355,2873,,,
30/03/2015,1.7202,1.7202,1.7082,1.7312,0.0037,,123,1604,,,
27/03/2015,1.7659,1.7659,1.7287,1.7275,-0.0601,,439,1805,,,
26/03/2015,1.7754,1.7949,1.7596,1.7876,0.0593,,186,1986,,,273
25/03/2015,1.7169,1.7278,1.7022,1.7283,0.0218,,222,2160,,,
24/03/2015,1.7358,1.7365,1.6974,1.7065,-0.0242,,304,2512,,,
23/03/2015,1.7311,1.7525,1.7102,1.7307,-0.0036,,177,2500,,,
20/03/2015,1.6952,1.7418,1.6952,1.7343,0.012,,81,2580,,,
19/03/2015,1.75,1.75,1.7107,1.7223,-0.0502,,397,2579,,,
18/03/2015,1.6941,1.7628,1.6878,1.7725,0.0786,,442,2572,,,
17/03/2015,1.68,1.703,1.6693,1.6939,-0.0047,,564,2706,,,
16/03/2015,1.6963,1.7059,1.6785,1.6986,-0.0144,,759,2911,,,
13/03/2015,1.7581,1.7581,1.7108,1.713,-0.0661,,394,2985,,,
12/03/2015,1.8333,1.8373,1.7681,1.7791,-0.0413,,866,2883,,,
11/03/2015,1.8211,1.8302,1.7974,1.8204,0.0069,,1392,3116,,,
10/03/2015,1.81,1.8217,1.8003,1.8135,-0.0263,,1064,3170,,,
09/03/2015,1.859,1.8653,1.8388,1.8398,-0.0292,,529,3261,,,
06/03/2015,1.8971,1.8971,1.8709,1.869,-0.0083,,450,3301,,,
05/03/2015,1.8949,1.8949,1.8727,1.8773,-0.024,,897,3388,,,
04/03/2015,1.9005,1.9045,1.8827,1.9013,-0.0382,,1519,3409,,,
03/03/2015,1.9171,1.945,1.9104,1.9395,0.0522,,1429,3799,,,
02/03/2015,1.9296,1.9357,1.8901,1.8873,-0.0864,,1341,3840,,,
27/02/2015,1.9479,1.9501,1.9418,1.9737,0.0804,,941,3644,,,
26/02/2015,2.1358,2.1358,2.1358,2.1358,0.0322,,,2423,,,
25/02/2015,2.0399,2.1101,2.0389,2.1036,0.0747,,140,2750,,,67
24/02/2015,2.0543,2.0543,2.0543,2.0289,-0.189,,190,2997,,,50
23/02/2015,2.1938,2.2331,2.191,2.2179,0.1061,,223,3568,,,567
20/02/2015,2.1339,2.1349,2.0701,2.1118,0.118,,153,3670,,,
19/02/2015,1.9311,2.0068,1.9311,1.9938,0.0344,,245,3856,,,50
18/02/2015,1.9408,1.9649,1.9408,1.9594,-0.018,,332,3877,,,500
17/02/2015,1.9761,1.9911,1.941,1.9774,0.0043,,512,4024,,,
16/02/2015,1.9728,1.9964,1.9728,1.9731,0.0017,,176,4020,,,
13/02/2015,1.92,1.9818,1.92,1.9714,0.0577,,2736,3923,,,
12/02/2015,1.8442,1.9269,1.8441,1.9137,0.0996,,4418,3574,,,25
11/02/2015,1.8252,1.8294,1.7941,1.8141,-0.0186,,4183,3036,,,
10/02/2015,1.8494,1.8494,1.8251,1.8327,-0.0402,,2547,3694,,,
09/02/2015,1.8559,1.8956,1.8559,1.8729,0.0338,,2197,3603,,,
06/02/2015,1.8402,1.8538,1.8296,1.8391,0.0332,,2107,3609,,,
05/02/2015,1.7917,1.8161,1.7917,1.8059,0.0393,,2389,3687,,,
04/02/2015,1.8232,1.8232,1.7533,1.7666,-0.0799,,3052,4798,,,
03/02/2015,1.7979,1.8611,1.7979,1.8465,0.089,,5081,4374,,,
02/02/2015,1.734,1.7616,1.7052,1.7575,0.0567,,2953,4829,,,
30/01/2015,1.5938,1.7008,1.5938,1.7008,0.0961,,2527,4774,,,
29/01/2015,1.6369,1.6369,1.6177,1.6184,-0.0134,,19,3449,,,
28/01/2015,1.6372,1.6414,1.625,1.6318,-0.031,,832,3144,,,75
27/01/2015,1.6472,1.6616,1.6251,1.6628,0.023,,892,2563,,,
26/01/2015,1.6327,1.6768,1.6327,1.6398,-0.0069,,194,3039,,,2415
23/01/2015,1.65,1.6567,1.6408,1.6467,0.0088,,296,3124,,,
22/01/2015,1.6458,1.678,1.6369,1.6379,-0.0085,,278,3092,,,
21/01/2015,1.64,1.6597,1.6273,1.6464,0.0198,,369,3176,,,
20/01/2015,1.6333,1.655,1.6273,1.6266,-0.0202,,479,3422,,,
19/01/2015,1.6532,1.654,1.6527,1.6468,-0.0188,,41,3417,,,
16/01/2015,1.6597,1.6673,1.6331,1.6656,0.0423,,554,3552,,,50
15/01/2015,1.625,1.7123,1.625,1.6233,-0.0319,,383,3601,,,
14/01/2015,1.6047,1.659,1.5909,1.6552,0.0222,,647,3540,,,
13/01/2015,1.6165,1.6371,1.6044,1.633,-0.0211,,606,3839,,,300
12/01/2015,1.6725,1.6811,1.6546,1.6541,-0.0489,,496,4029,,,100
09/01/2015,1.7075,1.7126,1.6782,1.703,-0.008,,867,4228,,,300
08/01/2015,1.7133,1.7146,1.6804,1.711,0.0111,,1102,4524,,,300
07/01/2015,1.7044,1.7114,1.6723,1.6999,-0.0263,,1766,4853,,,
06/01/2015,1.7299,1.7555,1.7122,1.7262,-0.023,,2236,5116,,,
05/01/2015,1.7733,1.7733,1.7438,1.7492,-0.0465,,1499,5119,,,
02/01/2015,1.8142,1.8276,1.7913,1.7957,,,1247,5060,,,
31/12/2014,1.7966,1.8477,1.7966,1.8336,-0.008,,321,5015,,,
30/12/2014,1.8688,1.8688,1.8688,1.8688,0.0197,,20,2552,,,
29/12/2014,1.92,1.92,1.8618,1.8491,-0.0588,,179,2582,,,
26/12/2014,1.9045,1.9045,1.9045,1.9079,,,22,2568,,,
24/12/2014,1.9467,1.9467,1.9216,1.9236,-0.0671,,22,2573,,,
23/12/2014,1.968,2.001,1.945,1.9907,0.0393,,314,2574,,,
22/12/2014,1.9838,1.99,1.956,1.9514,-0.0108,,249,2788,,,126
19/12/2014,1.951,1.9819,1.951,1.9622,0.0235,,405,2842,,,
18/12/2014,2.0425,2.043,1.9511,1.9387,-0.0698,,231,2955,,,234
17/12/2014,1.945,2.0396,1.945,2.0085,0.0485,,491,2901,,,500
16/12/2014,1.945,1.983,1.9391,1.96,-0.0417,,400,3054,,,156
15/12/2014,2.0428,2.0539,1.97,2.0017,-0.0143,,1113,3313,,,
12/12/2014,2.045,2.045,2.01,2.016,-0.0454,,1966,3493,,,
11/12/2014,2.0603,2.0917,2.0514,2.0614,0.015,,5947,3585,,,
10/12/2014,2.0665,2.0687,2.0301,2.0464,-0.0376,,7075,3658,,,
09/12/2014,2.05,2.0837,2.05,2.084,0.0291,,4446,3777,,,
08/12/2014,2.0695,2.0695,2.0541,2.0549,-0.0529,,2976,3905,,,
05/12/2014,2.1101,2.1284,2.1,2.1078,-0.0099,,2977,3867,,,
04/12/2014,2.1438,2.1438,2.112,2.1177,-0.0157,,2721,4043,,,
03/12/2014,2.165,2.165,2.1291,2.1334,-0.021,,3329,4292,,,151
02/12/2014,2.19,2.197,2.1501,2.1544,-0.058,,3250,4458,,,
01/12/2014,2.1599,2.2231,2.1599,2.2124,0.0512,,3871,4276,,,
28/11/2014,2.2309,2.246,2.152,2.1612,-0.0638,,329,4303,,,
27/11/2014,2.3029,2.3133,2.1993,2.225,-0.1041,,456,4348,,,
26/11/2014,2.4009,2.4009,2.4009,2.3965,0.0017,,70,1786,,,
25/11/2014,2.4001,2.4309,2.3785,2.3948,-0.0007,,308,2279,,,400
24/11/2014,2.3892,2.415,2.3852,2.3955,-0.009,,1176,3126,,,253
21/11/2014,2.3798,2.3828,2.3741,2.4045,0.0245,,543,3173,,,50
20/11/2014,2.3739,2.3842,2.3739,2.38,0.021,,419,3414,,,175
19/11/2014,2.4157,2.4157,2.3666,2.359,-0.0223,,692,4312,,,958
18/11/2014,2.4082,2.4082,2.3746,2.3813,-0.0226,,1227,4209,,,
17/11/2014,2.3937,2.4041,2.3815,2.4039,-0.0122,,975,4294,,,
14/11/2014,2.389,2.4191,2.3863,2.4161,0.054,,4000,4637,,,28
13/11/2014,2.4073,2.4187,2.3618,2.3621,-0.0848,,2732,4595,,,178
12/11/2014,2.45,2.4709,2.4275,2.4469,-0.0218,,1924,4749,,,328
11/11/2014,2.4469,2.4724,2.4389,2.4687,-0.0006,,2059,4992,,,28
10/11/2014,2.5387,2.5387,2.4604,2.4693,-0.0302,,3363,5185,,,98
07/11/2014,2.4915,2.5027,2.481,2.4995,0.0408,,5584,5459,,,200
06/11/2014,2.43,2.462,2.424,2.4587,0.02,,1482,5353,,,28
05/11/2014,2.438,2.4778,2.43,2.4387,-0.004,,2375,5558,,,28
04/11/2014,2.43,2.4601,2.43,2.4427,-0.0472,,1779,5766,,,191
03/11/2014,2.5206,2.5315,2.4767,2.4899,-0.021,,2501,5374,,,
31/10/2014,2.48,2.5194,2.4603,2.5109,0.0059,,2643,5422,,,
30/10/2014,2.517,2.5191,2.5145,2.5128,-0.0222,,10,2753,,,841
29/10/2014,2.5337,2.5497,2.5337,2.535,0.0419,,15,3363,,,500
28/10/2014,2.472,2.4913,2.468,2.4931,0.0178,,640,3672,,,500
27/10/2014,2.4665,2.476,2.4487,2.4753,-0.0066,,267,3401,,,
24/10/2014,2.4669,2.4897,2.4587,2.4819,-0.0171,,357,3422,,,
23/10/2014,2.455,2.5067,2.455,2.499,0.0256,,819,3508,,,
22/10/2014,2.525,2.5266,2.4693,2.4734,-0.0398,,1050,3535,,,
21/10/2014,2.5097,2.5169,2.5002,2.5132,0.0276,,899,3626,,,
20/10/2014,2.4886,2.502,2.4776,2.4856,-0.012,,1664,3649,,,50
18/10/2014,2.4886,2.502,2.4776,2.4856,-0.012,2.4887,1664,3649,,,50
17/10/2014,2.4876,2.5008,2.4673,2.4976,0.0273,,1117,3616,,,
16/10/2014,2.44,2.5137,2.4283,2.4703,0.0117,,1522,3692,,,350
15/10/2014,2.4793,2.4837,2.4489,2.4586,-0.0136,,1839,3485,,,
14/10/2014,2.55,2.55,2.4628,2.4722,-0.0846,,2568,3528,,,50
13/10/2014,2.53,2.5534,2.53,2.5568,-0.0034,,1752,3218,,,
10/10/2014,2.5377,2.5615,2.5313,2.5602,0.0236,,1339,3357,,,
09/10/2014,2.5636,2.5636,2.5233,2.5366,-0.0393,,1441,3709,,,110
08/10/2014,2.5827,2.5827,2.5714,2.5759,-0.0314,,2211,3304,,,
07/10/2014,2.6099,2.6122,2.5967,2.6073,-0.014,,1358,3248,,,
06/10/2014,2.6091,2.6235,2.5967,2.6213,0.005,,2229,3857,,,
03/10/2014,2.6188,2.6237,2.6007,2.6163,-0.0217,,2504,3753,,,
02/10/2014,2.6515,2.652,2.6111,2.638,-0.0176,,2313,3438,,,
01/10/2014,2.6743,2.6885,2.6468,2.6556,0.0051,,3045,3075,,,450
30/09/2014,2.6863,2.6863,2.6387,2.6505,-0.0577,,1889,2924,,,250
29/09/2014,2.7041,2.7041,2.7041,2.7041,0.0036,,168,2193,,,131
26/09/2014,2.7003,2.7007,2.695,2.7005,0.0047,,264,2184,,,
25/09/2014,2.685,2.7067,2.68,2.6958,0.0069,,154,2229,,,
24/09/2014,2.68,2.6877,2.6573,2.6889,0.0057,,726,2126,,,224
23/09/2014,2.695,2.695,2.679,2.6832,-0.0039,,337,2194,,,450
22/09/2014,2.6855,2.689,2.6855,2.6871,-0.0295,,570,2175,,,248
19/09/2014,2.7105,2.7167,2.7075,2.7166,0.0043,,444,2217,,,
18/09/2014,2.735,2.735,2.7019,2.7123,-0.0328,,1374,2439,,,
17/09/2014,2.75,2.7577,2.7393,2.7451,-0.0112,,500,2514,,,
16/09/2014,2.7344,2.7625,2.7344,2.7563,0.0167,,1064,2786,,,
15/09/2014,2.7331,2.751,2.728,2.7396,-0.0009,,702,3027,,,
12/09/2014,2.7616,2.7665,2.7409,2.7405,-0.0156,,790,3220,,,
11/09/2014,2.7487,2.7608,2.7347,2.7561,0.0028,,1123,3358,,,200
10/09/2014,2.785,2.785,2.7441,2.7533,-0.0382,,1358,3402,,,
09/09/2014,2.799,2.8016,2.7924,2.7915,-0.0179,,575,3421,,,
08/09/2014,2.7983,2.8116,2.7934,2.8094,-0.0098,,671,3504,,,
05/09/2014,2.846,2.8463,2.807,2.8192,-0.0171,,1169,3575,,,100
04/09/2014,2.85,2.8667,2.831,2.8363,-0.0295,,924,3831,,,
03/09/2014,2.8297,2.8707,2.8297,2.8658,0.0691,,1484,3795,,,
02/09/2014,2.8293,2.8299,2.7943,2.7967,-0.0521,,2096,3389,,,
01/09/2014,2.855,2.855,2.8497,2.8488,-0.0113,,44,3388,,,
29/08/2014,2.8593,2.8602,2.8592,2.8601,0.0083,,1129,3340,,,
28/08/2014,2.849,2.849,2.849,2.849,-0.0115,,79,2123,,,
27/08/2014,2.8508,2.8582,2.8427,2.8605,0.0163,,122,2276,,,
26/08/2014,2.8465,2.862,2.8393,2.8442,0.0073,,440,3026,,,550
25/08/2014,2.8279,2.8387,2.8228,2.8369,0.009,,336,3151,,,125
22/08/2014,2.8333,2.8514,2.8278,2.8279,-0.0096,,306,3331,,,400
21/08/2014,2.81,2.8413,2.81,2.8375,0.0117,,624,4451,,,900
20/08/2014,2.825,2.8287,2.815,2.8258,0.0087,,297,6375,,,2417
19/08/2014,2.8163,2.8199,2.809,2.8171,0.0111,,981,7030,,,900
18/08/2014,2.8144,2.8158,2.8035,2.806,-0.042,,1120,7028,,,
15/08/2014,2.825,2.8489,2.8164,2.848,0.0285,,1236,7702,,,500
14/08/2014,2.8851,2.8851,2.8152,2.8195,-0.0824,,2605,7882,,,200
13/08/2014,2.85,2.898,2.85,2.9019,0.0569,,1963,8237,,,240
12/08/2014,2.8655,2.8681,2.8309,2.845,-0.0342,,1074,8266,,,
11/08/2014,2.875,2.8923,2.875,2.8792,0.0023,,1531,8525,,,50
08/08/2014,2.904,2.904,2.8689,2.8769,-0.0188,,3790,8513,,,
07/08/2014,2.8691,2.8943,2.8691,2.8957,0.0196,,4128,7022,,,1000
06/08/2014,2.855,2.8848,2.855,2.8761,0.0292,,2962,6379,,,1690
05/08/2014,2.8543,2.8545,2.8323,2.8469,-0.0243,,2671,6620,,,500
04/08/2014,2.873,2.8898,2.8643,2.8712,0.0051,,3333,6531,,,
01/08/2014,2.8902,2.8902,2.8591,2.8661,-0.0238,,3255,7647,,,1592
31/07/2014,2.878,2.8964,2.8743,2.8899,-0.007,,2121,7408,,,2500
30/07/2014,2.8906,2.8906,2.8906,2.8906,-0.0161,,,2696,,,
29/07/2014,2.8964,2.9002,2.8953,2.9067,0.0188,,338,2628,,,
28/07/2014,2.9024,2.9024,2.8894,2.8879,-0.0278,,499,3483,,,300
25/07/2014,2.8921,2.8997,2.8893,2.9157,0.0448,,520,3880,,,1000
24/07/2014,2.875,2.8844,2.8668,2.8709,-0.0045,,898,4155,,,568
23/07/2014,2.8545,2.8798,2.8545,2.8754,0.0212,,1222,4427,,,
22/07/2014,2.872,2.8765,2.8609,2.8542,-0.0046,,1810,4882,,,
21/07/2014,2.8476,2.863,2.8458,2.8588,0.0136,,1478,5133,,,2000
18/07/2014,2.8676,2.8715,2.8423,2.8452,-0.014,,1479,5067,,,200
17/07/2014,2.8639,2.8744,2.8478,2.8592,0.0014,,2112,4815,,,250
16/07/2014,2.8619,2.8626,2.8488,2.8578,0.0023,,2311,5502,,,
15/07/2014,2.8608,2.8611,2.8263,2.8555,-0.0174,,3676,5082,,,
14/07/2014,2.8819,2.8825,2.8588,2.8729,0.012,,2561,5069,,,100
11/07/2014,2.891,2.891,2.8523,2.8609,-0.0324,,2947,5720,,,
10/07/2014,2.8754,2.9059,2.8701,2.8933,0.0222,,2467,5715,,,
09/07/2014,2.8706,2.8734,2.859,2.8711,-0.0025,,2800,6445,,,100
08/07/2014,2.9033,2.9082,2.8704,2.8736,-0.0409,,3511,5573,,,
07/07/2014,2.9196,2.9252,2.9038,2.9145,-0.004,,2469,5168,,,
04/07/2014,2.9208,2.9208,2.9172,2.9185,-0.0099,,130,5170,,,
03/07/2014,2.93,2.9353,2.9257,2.9284,-0.0177,,3755,6585,,,
02/07/2014,2.976,2.9775,2.9427,2.9461,-0.0321,,3815,5290,,,800
01/07/2014,2.971,2.9805,2.9671,2.9782,0.0029,,4381,5260,,,475
30/06/2014,2.9881,2.9881,2.9742,2.9753,-0.0282,,2626,5225,,,
27/06/2014,3.0251,3.0252,3.0251,2.9976,-0.0162,,48,2282,,,
26/06/2014,3.0177,3.0277,3.0161,3.0138,-0.016,,317,2116,,,
25/06/2014,3.03,3.0303,3.02,3.0298,-0.0118,,998,1831,,,1000
24/06/2014,3.0522,3.0522,3.0468,3.0416,0.009,,851,1572,,,
23/06/2014,3.0413,3.0413,3.0231,3.0326,-0.0186,,1048,2725,,,1066
20/06/2014,3.055,3.055,3.0486,3.0512,-0.0012,,1226,2613,,,310
19/06/2014,3.0432,3.0696,3.0432,3.0524,0.0123,,1760,2592,,,
18/06/2014,3.03,3.046,3.0206,3.0401,0.0221,,1325,3088,,,512
17/06/2014,3.0039,3.0227,3.0039,3.018,0.0201,,1386,2588,,,1600
16/06/2014,2.9856,3.0012,2.9841,2.9979,0.0103,,2202,3141,,,100
13/06/2014,2.995,3.0046,2.9793,2.9876,-0.0017,,1531,3147,,,
12/06/2014,2.9115,2.9892,2.9115,2.9893,0.085,,2184,2992,,,26
11/06/2014,2.895,2.9055,2.895,2.9043,0.0202,,1278,2606,,,200
10/06/2014,2.8922,2.8933,2.8698,2.8841,-0.0071,,953,2601,,,
09/06/2014,2.8715,2.8998,2.8715,2.8912,0.02,,1564,2664,,,
06/06/2014,2.8867,2.8932,2.8625,2.8712,-0.0085,,959,2732,,,
05/06/2014,2.8479,2.8827,2.8475,2.8797,0.0316,,1441,2905,,,
04/06/2014,2.8701,2.8723,2.8521,2.8481,-0.0177,,1244,2915,,,
03/06/2014,2.878,2.878,2.8611,2.8658,-0.0115,,1662,3364,,,
02/06/2014,2.8861,2.9009,2.8763,2.8773,-0.0109,,1670,4081,,,
30/05/2014,2.917,2.917,2.8848,2.8882,-0.0317,,1664,4059,,,
29/05/2014,2.919,2.919,2.919,2.919,-0.0116,,2,1260,,,
28/05/2014,2.9353,2.9417,2.9199,2.9306,-0.0093,,494,1587,,,50
27/05/2014,2.9583,2.9622,2.9394,2.9399,-0.0123,,455,1843,,,
26/05/2014,2.9522,2.9522,2.9522,2.9522,-0.0027,,13,2044,,,
23/05/2014,2.9587,2.9587,2.9527,2.9549,0.0042,,1571,1596,,,200
22/05/2014,2.9595,2.9601,2.9433,2.9507,-0.0026,,913,1729,,,
21/05/2014,2.941,2.9616,2.941,2.9533,0.0041,,1323,2216,,,200
20/05/2014,2.9414,2.9551,2.9322,2.9492,0.0083,,858,2513,,,150
19/05/2014,2.964,2.9709,2.9412,2.9409,-0.0127,,838,2418,,,
16/05/2014,2.9652,2.9652,2.9522,2.9536,0.003,,1233,2491,,,
15/05/2014,2.9616,2.9622,2.949,2.9506,-0.012,,705,2453,,,
14/05/2014,2.95,2.9648,2.95,2.9626,0.0186,,694,2560,,,
13/05/2014,2.9337,2.9478,2.9283,2.944,0.0255,,765,2685,,,
12/05/2014,2.925,2.925,2.9151,2.9185,0.0117,,830,2787,,,
09/05/2014,2.9331,2.9355,2.9055,2.9068,-0.0134,,742,3004,,,100
08/05/2014,2.915,2.9247,2.9127,2.9202,-0.0073,,964,3254,,,
07/05/2014,2.8956,2.929,2.8873,2.9275,0.0398,,2167,2669,,,
06/05/2014,2.9088,2.9112,2.8881,2.8877,-0.0187,,1979,3183,,,
05/05/2014,2.9145,2.9145,2.8896,2.9064,-0.0159,,841,3172,,,
02/05/2014,2.9144,2.9349,2.9139,2.9223,0.0083,,1316,2788,,,
01/05/2014,2.9051,2.9156,2.8961,2.914,-0.0141,,1200,2895,,,100
30/04/2014,2.9412,2.9412,2.9233,2.9281,-0.0354,,2197,3489,,,
29/04/2014,2.9701,2.9701,2.9701,2.9701,0.0182,,22,2032,,,
28/04/2014,2.9997,2.9997,2.9537,2.9519,-0.0347,,166,2195,,,
25/04/2014,3.0006,3.0006,2.9856,2.9866,-0.0279,,323,2110,,,500
24/04/2014,2.9858,3.0149,2.9858,3.0145,0.0336,,720,1158,,,1085
23/04/2014,3.0025,3.0025,2.9806,2.9809,-0.0217,,669,1261,,,
22/04/2014,3.0001,3.007,2.982,3.0026,-0.0091,,879,1230,,,
21/04/2014,3.0147,3.0148,3.0129,3.0117,,,316,1273,,,
17/04/2014,3.0143,3.0143,3.0059,3.0082,-0.0024,,1492,1316,,,
16/04/2014,3.0113,3.0134,3.0113,3.0106,0.0236,,1679,1503,,,256
15/04/2014,2.9673,2.9951,2.9673,2.987,0.0079,,1768,1675,,,
14/04/2014,2.958,2.9857,2.958,2.9791,0.0459,,1433,2124,,,
11/04/2014,2.9331,2.9482,2.9299,2.9332,-0.0058,,1902,1770,,,
10/04/2014,2.9442,2.9442,2.9263,2.939,-0.015,,1450,1787,,,
09/04/2014,2.9287,2.953,2.9287,2.954,0.0196,,2861,2340,,,
08/04/2014,2.8946,2.9373,2.8946,2.9344,0.0437,,2184,3272,,,150
07/04/2014,2.9047,2.9095,2.8782,2.8907,-0.0172,,1957,2609,,,150
04/04/2014,2.92,2.9267,2.9048,2.9079,0.0017,,2307,2437,,,
03/04/2014,2.8923,2.9032,2.8919,2.9062,0.0396,,2133,3488,,,
02/04/2014,2.8613,2.8724,2.8525,2.8666,-0.0212,,2847,2426,,,
01/04/2014,2.9282,2.9282,2.8757,2.8878,-0.042,,2656,2341,,,
31/03/2014,2.9395,2.9421,2.9155,2.9298,-0.018,,1210,2364,,,
28/03/2014,2.9489,2.9601,2.9489,2.9579,0.0102,,71,1696,,,
27/03/2014,2.9226,2.9517,2.9226,2.9477,0.0283,,242,1717,,,783
26/03/2014,2.9194,2.9194,2.9194,2.9194,-0.0021,,137,1761,,,
25/03/2014,2.9237,2.9237,2.9186,2.9215,0.0099,,1071,1882,,,
24/03/2014,2.9308,2.9308,2.9072,2.9116,-0.0085,,1572,4097,,,2140
21/03/2014,2.9404,2.9527,2.92,2.9201,-0.0012,,286,4148,,,
20/03/2014,2.9,2.9235,2.9,2.9213,0.0203,,381,4679,,,500
19/03/2014,2.8924,2.9081,2.8924,2.901,-0.0145,,1247,4827,,,
18/03/2014,2.9069,2.9134,2.8868,2.9155,0.0247,,1840,5423,,,
17/03/2014,2.9251,2.9251,2.8891,2.8908,-0.0523,,1149,5596,,,
14/03/2014,2.9323,2.9514,2.9323,2.9431,0.0235,,1887,4842,,,1225
13/03/2014,2.926,2.932,2.9044,2.9196,-0.0059,,2344,4322,,,
12/03/2014,2.9273,2.9486,2.9202,2.9255,-0.0355,,3258,4630,,,
11/03/2014,2.9587,2.964,2.9543,2.961,-0.0064,,1811,4959,,,100
10/03/2014,2.9743,2.9847,2.9649,2.9674,-0.0447,,1845,4842,,,
07/03/2014,2.9827,3.0083,2.9827,3.0121,0.0291,,916,4432,,,250
06/03/2014,2.9691,2.9969,2.964,2.983,-0.0092,,2643,2652,,,1500
05/03/2014,3.0164,3.0174,2.9821,2.9922,-0.0485,,1420,1708,,,1264
04/03/2014,3.0408,3.0419,3.0303,3.0407,-0.0398,,761,3634,,,1800
03/03/2014,3.0883,3.0987,3.0683,3.0805,0.0642,,1490,3484,,,200
28/02/2014,2.9934,3.0205,2.9903,3.0163,0.0086,,1538,2621,,,
27/02/2014,3.0874,3.0874,3.0874,3.0865,-0.0416,,112,1241,,,
26/02/2014,3.1217,3.1452,3.1177,3.1281,0.0238,,71,1751,,,587
25/02/2014,3.0802,3.1047,3.0802,3.1043,0.0171,,81,1701,,,
24/02/2014,3.0967,3.0967,3.0903,3.0872,-0.012,,302,1813,,,1195
21/02/2014,3.1447,3.1447,3.0969,3.0992,-0.0785,,284,1958,,,150
20/02/2014,3.14,3.1809,3.1387,3.1777,0.0309,,486,2026,,,
19/02/2014,3.1126,3.1521,3.1089,3.1468,0.0451,,562,2131,,,100
18/02/2014,3.1107,3.1162,3.0932,3.1017,0.0115,,784,2151,,,
17/02/2014,3.0902,3.0902,3.0902,3.0902,0.012,,47,2140,,,
14/02/2014,3.0456,3.0877,3.0342,3.0782,0.0475,,1375,2338,,,
13/02/2014,3.0075,3.0366,3.0075,3.0307,0.0182,,554,2305,,,
12/02/2014,3.031,3.0556,3.0073,3.0125,-0.0156,,1162,2350,,,150
11/02/2014,3.0063,3.0277,3.0036,3.0281,0.03,,1093,2363,,,
10/02/2014,3.042,3.042,2.9939,2.9981,-0.0522,,1241,2555,,,
07/02/2014,2.9936,3.0541,2.9936,3.0503,0.0552,,1156,2587,,,
06/02/2014,3.0155,3.0155,2.9859,2.9951,-0.0017,,1104,2490,,,
05/02/2014,3.0001,3.0141,2.9882,2.9968,0.0139,,775,2598,,,
04/02/2014,3.0006,3.0263,2.9853,2.9829,-0.0246,,732,2752,,,
03/02/2014,2.9875,3.0144,2.971,3.0075,0.0104,,1048,2830,,,
31/01/2014,3.0183,3.0587,2.9931,2.9971,-0.0304,,1110,2999,,,
30/01/2014,3.217,3.217,3.217,3.217,0.0354,,128,1526,,,
29/01/2014,3.1504,3.1859,3.1223,3.1816,0.0598,,208,1576,,,200
28/01/2014,3.0575,3.1264,3.0575,3.1218,0.0294,,341,1616,,,
27/01/2014,3.1807,3.1818,3.0807,3.0924,-0.045,,418,1713,,,246
24/01/2014,3.0805,3.1488,3.0805,3.1374,0.0609,,424,1690,,,
23/01/2014,3.0677,3.0807,3.0663,3.0765,0.0386,,406,1603,,,
22/01/2014,3.0266,3.0455,3.025,3.0379,0.0232,,310,1631,,,
21/01/2014,3.0773,3.0773,3.0133,3.0147,-0.0198,,554,1689,,,
20/01/2014,3.0203,3.0283,3.0193,3.0345,0.0108,,79,1699,,,
17/01/2014,3.011,3.0297,3.011,3.0237,0.0392,,1274,1969,,,
16/01/2014,2.9676,2.9936,2.9676,2.9845,0.0049,,2349,1934,,,500
15/01/2014,2.9437,2.9936,2.9437,2.9796,0.0433,,3344,1754,,,
